gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
1,0,0,0,0.2361111111111111,1,1,0.5810945273631841,0.1494008158366942,0.06746690055977123,1.0000000000000002,1.0,1.0,0.475246449618997,1.0,1.0,1.0,0.9999999999999999,1.0,1
0,0,0,0,0.4305555555555555,1,1,0.5751243781094527,0.25489992441682685,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0
1,0,0,0,0.16666666666666666,1,0,0.7706467661691543,0.1344515027204173,0.06746690055977123,1.0000000000000002,1.0,1.0,0.475246449618997,1.0,0.8436579095421046,0.8131410064175613,0.21852635886636634,1.0,0
1,0,1,1,1.0,1,1,0.48009950248756217,0.5530553488076899,1.0,0.3307675458034098,0.17864987149107922,1.0,0.475246449618997,0.21450820763989498,1.0,1.0,0.0,0.0,0
1,1,0,0,0.4583333333333333,1,1,0.06616915422885569,0.09565598693738137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21852635886636634,0.009068715885623413,0
1,0,0,1,0.013888888888888888,1,0,0.5124378109452736,0.005873562621524474,0.06746690055977123,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.009068715885623413,1
0,0,1,0,0.3611111111111111,1,1,0.7149253731343282,0.2646795792729015,1.0,0.3307675458034098,0.17864987149107922,0.41129416749773207,0.475246449618997,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.21852635886636634,0.0,0
1,0,0,0,0.013888888888888888,1,1,0.3233830845771144,0.003681073627242253,0.06746690055977123,0.3307675458034098,1.0,0.41129416749773207,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1
0,0,1,0,0.125,1,0,0.7313432835820896,0.09773308177406978,1.0,1.0000000000000002,0.17864987149107922,0.41129416749773207,0.475246449618997,1.0,1.0,1.0,0.9999999999999999,0.009068715885623413,1
1,0,1,1,0.2361111111111111,1,1,0.43631840796019905,0.12437182305459878,1.0,0.3307675458034098,0.17864987149107922,1.0,1.0,0.21450820763989498,1.0,1.0,0.21852635886636634,0.11951818971533268,0
0,0,1,1,0.9722222222222222,1,1,0.9149253731343284,0.8851828131941681,1.0,1.0000000000000002,1.0,0.41129416749773207,0.475246449618997,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.0,1.0,0
0,0,1,0,0.9305555555555555,1,1,0.9099502487562189,0.8453314408691489,1.0,1.0000000000000002,1.0,0.41129416749773207,0.475246449618997,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.21852635886636634,0.0,0
0,0,0,0,0.1111111111111111,1,0,0.009452736318407956,0.01592439374794454,0.06746690055977123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.11951818971533268,0
0,0,0,0,0.75,1,1,0.8527363184079603,0.6485382445086806,1.0,1.0000000000000002,0.17864987149107922,1.0,0.475246449618997,1.0,0.8436579095421046,0.8131410064175613,0.21852635886636634,0.009068715885623413,1
1,0,0,0,0.9583333333333333,1,1,0.8537313432835821,0.83581719257554,0.06746690055977123,1.0000000000000002,1.0,0.41129416749773207,0.475246449618997,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.21852635886636634,0.009068715885623413,1
1,0,0,1,0.29166666666666663,1,0,0.013432835820895522,0.04363630069409587,0.06746690055977123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11951818971533268,0
0,0,0,0,0.3611111111111111,0,1,0.31940298507462683,0.1452408564554377,0.0,0.3307675458034098,1.0,1.0,0.475246449618997,1.0,0.8436579095421046,0.8131410064175613,0.9999999999999999,0.0,0
1,1,1,0,0.6944444444444444,1,1,0.8323383084577115,0.6054327569395163,1.0,1.0000000000000002,0.17864987149107922,0.41129416749773207,0.475246449618997,1.0,0.8436579095421046,1.0,0.21852635886636634,0.009068715885623413,0
1,0,0,1,0.013888888888888888,1,1,0.31492537313432833,0.003582988593287522,0.06746690055977123,0.3307675458034098,1.0,0.41129416749773207,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0
1,0,0,0,0.06944444444444445,1,1,0.6203980099502486,0.04577686231746088,0.06746690055977123,1.0000000000000002,1.0,1.0,1.0,1.0,0.8436579095421046,1.0,0.9999999999999999,1.0,1
1,0,0,0,0.06944444444444445,1,1,0.3731343283582089,0.028629290499022037,0.06746690055977123,0.3307675458034098,0.17864987149107922,1.0,1.0,0.21450820763989498,1.0,1.0,0.9999999999999999,0.11951818971533268,0
1,0,0,0,0.8472222222222222,1,1,0.9288557213930347,0.7912808174522125,1.0,1.0000000000000002,0.17864987149107922,1.0,0.475246449618997,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.0,0.0,1
1,0,1,0,0.027777777777777776,1,1,0.45721393034825875,0.01440119086770637,0.06746690055977123,0.3307675458034098,1.0,0.41129416749773207,1.0,0.21450820763989498,1.0,0.8131410064175613,0.9999999999999999,0.11951818971533268,0
1,1,1,0,0.25,1,1,0.40646766169154225,0.11449408316456938,0.06746690055977123,0.3307675458034098,0.17864987149107922,1.0,1.0,1.0,1.0,0.8131410064175613,0.9999999999999999,0.0,0
0,0,0,0,0.16666666666666666,1,1,0.35870646766169145,0.07335029627449963,0.06746690055977123,0.3307675458034098,1.0,0.41129416749773207,1.0,0.21450820763989498,1.0,1.0,0.9999999999999999,1.0,0
0,0,1,1,0.2361111111111111,1,0,0.6965174129353233,0.16637529641874238,1.0,1.0000000000000002,1.0,1.0,0.475246449618997,1.0,0.8436579095421046,1.0,0.9999999999999999,1.0,1
0,0,0,0,0.013888888888888888,1,1,0.517910447761194,0.005937029408201064,0.06746690055977123,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1
0,0,0,0,0.4444444444444444,1,0,0.014925373134328346,0.06984808359152776,0.06746690055977123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21852635886636634,0.009068715885623413,0
0,1,1,0,0.625,1,1,0.6751243781094527,0.4434135899699399,0.06746690055977123,1.0000000000000002,1.0,1.0,0.475246449618997,1.0,1.0,0.8131410064175613,0.9999999999999999,1.0,0
1,0,1,1,0.8194444444444444,1,1,0.9238805970149252,0.7542566019882414,1.0,1.0000000000000002,0.17864987149107922,0.41129416749773207,1.0,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.0,0.11951818971533268,0
1,1,0,0,0.2777777777777778,1,0,0.5278606965174129,0.1581303838586653,0.06746690055977123,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.0,1
1,1,1,0,0.6388888888888888,1,1,0.8019900497512437,0.5245876101292991,1.0,1.0000000000000002,1.0,1.0,0.475246449618997,1.0,0.8436579095421046,0.8131410064175613,0.9999999999999999,1.0,0
1,0,0,0,0.05555555555555555,1,1,0.7179104477611941,0.03898014643518599,0.06746690055977123,1.0000000000000002,1.0,1.0,0.475246449618997,0.21450820763989498,1.0,0.8131410064175613,0.9999999999999999,1.0,0
1,0,0,0,0.013888888888888888,1,1,0.3124378109452736,0.003554140053889072,0.06746690055977123,0.3307675458034098,1.0,1.0,0.475246449618997,1.0,1.0,1.0,0.9999999999999999,0.11951818971533268,1
1,1,1,0,0.861111111111111,1,1,0.8507462686567163,0.7344261160057467,1.0,1.0000000000000002,1.0,0.41129416749773207,0.475246449618997,1.0,0.8436579095421046,0.8131410064175613,0.21852635886636634,1.0,1
0,0,1,1,0.6805555555555555,1,0,0.6074626865671642,0.4481447504312857,1.0,0.3307675458034098,1.0,0.41129416749773207,1.0,0.21450820763989498,0.8436579095421046,0.8131410064175613,0.0,0.009068715885623413,0
1,0,1,1,0.09722222222222221,0,0,0.20199004975124374,0.03013518425562114,0.0,0.3307675458034098,0.17864987149107922,0.41129416749773207,0.475246449618997,1.0,1.0,1.0,0.0,0.11951818971533268,0
1,0,1,1,0.29166666666666663,1,1,0.5736318407960199,0.17665691586035004,1.0,0.3307675458034098,0.17864987149107922,1.0,1.0,1.0,0.8436579095421046,0.8131410064175613,0.21852635886636634,0.009068715885623413,0
0,0,0,0,0.041666666666666664,1,1,0.5601990049751243,0.024786665051148463,0.06746690055977123,1.0000000000000002,0.17864987149107922,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0
0,1,0,0,0.625,1,1,0.6711442786069651,0.4337954869344966,0.06746690055977123,1.0000000000000002,0.17864987149107922,0.41129416749773207,1.0,0.21450820763989498,1.0,1.0,0.9999999999999999,0.009068715885623413,0
0,0,0,0,0.013888888888888888,1,1,0.7696517412935323,0.00885650159532423,0.06746690055977123,1.0000000000000002,0.17864987149107922,1.0,1.0,1.0,0.8436579095421046,0.8131410064175613,0.9999999999999999,1.0,1
0,0,1,0,0.4305555555555555,1,1,0.4552238805970149,0.2183142067517122,0.06746690055977123,0.3307675458034098,0.17864987149107922,1.0,1.0,0.21450820763989498,1.0,0.8131410064175613,0.21852635886636634,1.0,0
1,0,0,0,0.027777777777777776,1,0,0.8154228855721393,0.020730560411726356,0.06746690055977123,1.0000000000000002,0.17864987149107922,0.41129416749773207,1.0,1.0,0.8436579095421046,0.8131410064175613,0.9999999999999999,1.0,0
1,0,0,0,0.013888888888888888,1,1,0.6800995024875621,0.00781795417698002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.8131410064175613,0.9999999999999999,1.0,1
0,0,0,1,0.027777777777777776,1,1,0.42736318407960205,0.01235871427829609,0.06746690055977123,0.3307675458034098,0.17864987149107922,1.0,1.0,1.0,1.0,0.8131410064175613,0.9999999999999999,0.0,0
0,0,0,0,0.08333333333333333,1,0,0.37810945273631835,0.04272468684910484,0.06746690055977123,0.3307675458034098,0.17864987149107922,0.41129416749773207,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1
1,0,0,0,0.125,1,1,0.6676616915422885,0.08536282808001432,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.8436579095421046,1.0,0.9999999999999999,1.0,1
1,0,1,1,0.013888888888888888,1,1,0.7149253731343282,0.008221833728558323,0.06746690055977123,1.0000000000000002,1.0,1.0,1.0,1.0,0.8436579095421046,0.8131410064175613,0.9999999999999999,1.0,0
0,0,0,0,0.875,1,1,0.6129353233830845,0.5588077475637409,1.0,0.3307675458034098,0.17864987149107922,0.41129416749773207,0.475246449618997,0.21450820763989498,0.8436579095421046,1.0,0.0,0.0,0
1,0,0,0,0.08333333333333333,1,1,0.6582089552238807,0.062024359706668065,0.06746690055977123,1.0000000000000002,1.0,0.41129416749773207,1.0,1.0,1.0,0.8131410064175613,0.9999999999999999,1.0,1
